NO;JALUR;STATUS;UMUR DOKUMEN;UMUR LHP;JENIS PEMBERITAHUAN;NOMOR AJU;NOMOR DAFTAR;TANGGAL DAFTAR;ID PERUSAHAAN;NAMA PERUSAHAAN;PPJK
919;H;;316;-;30 - BC 3.0;00003053320220250328000109;002431;28-03-2025;0533202974125000000000;PT. MARTAMBA TAMBA REZEKI;
920;H;;316;-;30 - BC 3.0;00003042048820250328000171;002424;28-03-2025;0420488702125000000000;SUMBER LAUT PERCUT;DIRGANTARA SUMATERA EKSPRES
921;H;;316;-;30 - BC 3.0;00003042048820250328000169;002422;28-03-2025;0420488702125000000000;SUMBER LAUT PERCUT;DIRGANTARA SUMATERA EKSPRES
922;H;;316;-;30 - BC 3.0;00003042048820250328000172;002425;28-03-2025;0420488702125000000000;SUMBER LAUT PERCUT;DIRGANTARA SUMATERA EKSPRES
923;H;;316;-;30 - BC 3.0;00003042048820250328000168;002421;28-03-2025;0420488702125000000000;SUMBER LAUT PERCUT;DIRGANTARA SUMATERA EKSPRES
924;H;;316;-;30 - BC 3.0;00003042048820250328000170;002423;28-03-2025;0420488702125000000000;SUMBER LAUT PERCUT;DIRGANTARA SUMATERA EKSPRES
925;H;;316;-;30 - BC 3.0;00003042048820250327000166;002420;28-03-2025;0420488702125000000000;SUMBER LAUT PERCUT;DIRGANTARA SUMATERA EKSPRES
926;H;;316;-;30 - BC 3.0;00003042048820250328000167;002427;28-03-2025;0420488702125000000000;SUMBER LAUT PERCUT;DIRGANTARA SUMATERA EKSPRES
927;H;;316;-;30 - BC 3.0;00003003711020250328000074;002414;28-03-2025;0037110079125000000000;PT. BERJAYA INTI REJEKI DUNIA;DIRGANTARA SUMATERA EKSPRES
928;H;;316;-;30 - BC 3.0;01010000258220250327000487;002413;28-03-2025;0013107743062000000000;PT BIROTIKA SEMESTA;PT BIROTIKA SEMESTA
929;H;;316;-;30 - BC 3.0;01010000258220250328000490;002415;28-03-2025;0013107743062000000000;PT BIROTIKA SEMESTA;PT BIROTIKA SEMESTA
930;H;;315;-;30 - BC 3.0;00003082062720250329000541;002439;29-03-2025;0820627214125000000000;SARANA MAJU BERSAMA;
931;H;;315;-;30 - BC 3.0;00003082062720250329000542;002434;29-03-2025;0820627214125000000000;SARANA MAJU BERSAMA;
932;H;;315;-;30 - BC 3.0;00003082062720250329000540;002438;29-03-2025;0820627214125000000000;SARANA MAJU BERSAMA;
933;H;;315;-;30 - BC 3.0;00003082062720250329000539;002437;29-03-2025;0820627214125000000000;SARANA MAJU BERSAMA;
934;H;;315;-;30 - BC 3.0;00003053320220250329000111;002442;29-03-2025;0533202974125000000000;PT. MARTAMBA TAMBA REZEKI;
935;H;;315;-;30 - BC 3.0;00003053320220250329000110;002441;29-03-2025;0533202974125000000000;PT. MARTAMBA TAMBA REZEKI;
936;H;;315;-;30 - BC 3.0;00003053202520250329000031;002433;29-03-2025;0532025061124000000000;CV. SENTRA MAJU UTAMA;
937;H;;315;-;30 - BC 3.0;00003042048820250329000173;002436;29-03-2025;0420488702125000000000;SUMBER LAUT PERCUT;DIRGANTARA SUMATERA EKSPRES
938;H;;315;-;30 - BC 3.0;00003003711020250329000076;002440;29-03-2025;0037110079125000000000;PT. BERJAYA INTI REJEKI DUNIA;DIRGANTARA SUMATERA EKSPRES
939;H;;315;-;30 - BC 3.0;00003003711020250328000075;002435;29-03-2025;0037110079125000000000;PT. BERJAYA INTI REJEKI DUNIA;DIRGANTARA SUMATERA EKSPRES
940;H;;314;-;30 - BC 3.0;00003092821220250330000546;002443;30-03-2025;0845961077124000000000;CV. CHEERA KING SEAFOOD;PT. LOGISTIK EKSPRESINDO UTAMA
941;H;;313;-;30 - BC 3.0;00003053320220250331000112;002445;31-03-2025;0533202974125000000000;PT. MARTAMBA TAMBA REZEKI;
942;H;;313;-;30 - BC 3.0;00003092821220250331000547;002444;31-03-2025;0023599475121001000000;PT. DHARMA WAHANA HITECHS;PT. LOGISTIK EKSPRESINDO UTAMA
943;H;;304;-;30 - BC 3.0;00003099246220250409500175;002558;09-04-2025;0992462937105000000000;CV.PUTRA TAMIANG SEAFOOD ABADI;PUTRA INDONESIA SEJAHTERA
944;H;;304;-;30 - BC 3.0;00003099246220250409500176;002560;09-04-2025;0992462937105000000000;CV.PUTRA TAMIANG SEAFOOD ABADI;PUTRA INDONESIA SEJAHTERA
945;H;;304;-;30 - BC 3.0;00003099246220250409500174;002559;09-04-2025;0992462937105000000000;CV.PUTRA TAMIANG SEAFOOD ABADI;PUTRA INDONESIA SEJAHTERA
946;H;;304;-;30 - BC 3.0;00003092821220250409000560;002561;09-04-2025;0845961077124000000000;CV. CHEERA KING SEAFOOD;PT. LOGISTIK EKSPRESINDO UTAMA
947;H;;304;-;30 - BC 3.0;00003092821220250409000559;002562;09-04-2025;0845961077124000000000;CV. CHEERA KING SEAFOOD;PT. LOGISTIK EKSPRESINDO UTAMA
948;H;;304;-;30 - BC 3.0;00003082062720250409000611;002579;09-04-2025;0820627214125000000000;SARANA MAJU BERSAMA;
949;H;;304;-;30 - BC 3.0;00003082062720250409000608;002576;09-04-2025;0820627214125000000000;SARANA MAJU BERSAMA;
950;H;;304;-;30 - BC 3.0;00003082062720250409000612;002580;09-04-2025;0820627214125000000000;SARANA MAJU BERSAMA;
951;H;;304;-;30 - BC 3.0;00003082062720250409000610;002578;09-04-2025;0820627214125000000000;SARANA MAJU BERSAMA;
952;H;;304;-;30 - BC 3.0;00003082062720250409000605;002573;09-04-2025;0820627214125000000000;SARANA MAJU BERSAMA;
953;H;;304;-;30 - BC 3.0;00003082062720250409000604;002572;09-04-2025;0820627214125000000000;SARANA MAJU BERSAMA;
954;H;;304;-;30 - BC 3.0;00003082062720250409000607;002575;09-04-2025;0820627214125000000000;SARANA MAJU BERSAMA;
955;H;;304;-;30 - BC 3.0;00003082062720250409000606;002574;09-04-2025;0820627214125000000000;SARANA MAJU BERSAMA;
956;H;;304;-;30 - BC 3.0;00003042048820250409000188;002570;09-04-2025;0420488702125000000000;SUMBER LAUT PERCUT;DIRGANTARA SUMATERA EKSPRES
957;H;;304;-;30 - BC 3.0;00003042048820250409000189;002571;09-04-2025;0420488702125000000000;SUMBER LAUT PERCUT;DIRGANTARA SUMATERA EKSPRES
958;H;;304;-;30 - BC 3.0;00003042048820250409000187;002569;09-04-2025;0420488702125000000000;SUMBER LAUT PERCUT;DIRGANTARA SUMATERA EKSPRES
959;H;;304;-;30 - BC 3.0;00003031479320250409000495;002563;09-04-2025;0314793480125000000000;SAGAMI INDONESIA;
960;H;;304;-;30 - BC 3.0;00003000745720250409500070;002582;09-04-2025;0074572938411500000000;PT. HALINDO BERJAYA MANDIRI;DIRGANTARA SUMATERA EKSPRES
961;H;;304;-;30 - BC 3.0;01010000258220250409000501;002581;09-04-2025;0032276750043000000000;PT MUTIARA LAUT ABADI;PT BIROTIKA SEMESTA
962;H;;304;-;30 - BC 3.0;00003003199720250409001105;002567;09-04-2025;0031997299063000000000;UNILEVER OLEOCHEMICAL INDONESIA;
963;H;;304;-;30 - BC 3.0;00003003199720250408001092;002557;09-04-2025;0031997299063000000000;UNILEVER OLEOCHEMICAL INDONESIA;
964;H;;304;-;30 - BC 3.0;00003001431020250409001325;002566;09-04-2025;0014310247121000000000;PT. PERMATA HIJAU PALM OLEO;
965;H;;304;-;30 - BC 3.0;00003031200620250409000016;002565;09-04-2025;0013418892128000000000;PT WAHANA GRAHA MAKMUR;F1 SOLUTIONS
966;H;;304;-;30 - BC 3.0;00003031200620250409000015;002564;09-04-2025;0013418892128000000000;PT WAHANA GRAHA MAKMUR;F1 SOLUTIONS
967;H;;304;-;30 - BC 3.0;01010000258220250409000506;002583;09-04-2025;0013107743062000000000;PT BIROTIKA SEMESTA;PT BIROTIKA SEMESTA
968;H;;304;-;30 - BC 3.0;01010000258220250409000500;002568;09-04-2025;0013107743062000000000;PT BIROTIKA SEMESTA;PT BIROTIKA SEMESTA
969;H;;297;-;30 - BC 3.0;00003082062720250416000647;002734;16-04-2025;0820627214125000000000;SARANA MAJU BERSAMA;
970;H;;297;-;30 - BC 3.0;00003082062720250416000645;002736;16-04-2025;0820627214125000000000;SARANA MAJU BERSAMA;
971;H;;297;-;30 - BC 3.0;00003082062720250416000646;002733;16-04-2025;0820627214125000000000;SARANA MAJU BERSAMA;
972;H;;297;-;30 - BC 3.0;00003082062720250416000655;002731;16-04-2025;0820627214125000000000;SARANA MAJU BERSAMA;
973;H;;297;-;30 - BC 3.0;00003082062720250416000643;002737;16-04-2025;0820627214125000000000;SARANA MAJU BERSAMA;
974;H;;297;-;30 - BC 3.0;00003082062720250416000654;002730;16-04-2025;0820627214125000000000;SARANA MAJU BERSAMA;
975;H;;297;-;30 - BC 3.0;00003082062720250416000651;002739;16-04-2025;0820627214125000000000;SARANA MAJU BERSAMA;
976;H;;297;-;30 - BC 3.0;00003082062720250416000652;002732;16-04-2025;0820627214125000000000;SARANA MAJU BERSAMA;
977;H;;297;-;30 - BC 3.0;00003082062720250416000653;002735;16-04-2025;0820627214125000000000;SARANA MAJU BERSAMA;
978;H;;297;-;30 - BC 3.0;00003070829720250416000048;002746;16-04-2025;0708297288124000000000;PT. PUTRI MANALU BERSAUDARA;
979;H;;297;-;30 - BC 3.0;00003042048820250416000204;002741;16-04-2025;0420488702125000000000;SUMBER LAUT PERCUT;DIRGANTARA SUMATERA EKSPRES
980;H;;297;-;30 - BC 3.0;00003042048820250416000206;002743;16-04-2025;0420488702125000000000;SUMBER LAUT PERCUT;DIRGANTARA SUMATERA EKSPRES
981;H;;297;-;30 - BC 3.0;01010000258220250416000529;002745;16-04-2025;0013107743062000000000;PT BIROTIKA SEMESTA;PT BIROTIKA SEMESTA
982;H;;296;-;30 - BC 3.0;00003009705420250417000061;002763;17-04-2025;1271150703730005000000;UD.JUANDA AQUATIC;PT.RAYA ABADI KENCANA
983;H;;296;-;30 - BC 3.0;00003090293320250417500066;002800;17-04-2025;0902933480112000000000;PT. ANUGERAH ALAM INDUSTRI;DIRGANTARA SUMATERA EKSPRES
984;H;;296;-;30 - BC 3.0;00003092821220250417000599;002776;17-04-2025;0845961077124000000000;CV. CHEERA KING SEAFOOD;PT. LOGISTIK EKSPRESINDO UTAMA
985;H;;296;-;30 - BC 3.0;00003082062720250417000661;002784;17-04-2025;0820627214125000000000;SARANA MAJU BERSAMA;
986;H;;296;-;30 - BC 3.0;00003082062720250417000659;002785;17-04-2025;0820627214125000000000;SARANA MAJU BERSAMA;
987;H;;296;-;30 - BC 3.0;00003082062720250417000673;002802;17-04-2025;0820627214125000000000;SARANA MAJU BERSAMA;
988;H;;296;-;30 - BC 3.0;00003082062720250417000668;002757;17-04-2025;0820627214125000000000;SARANA MAJU BERSAMA;
989;H;;296;-;30 - BC 3.0;00003082062720250417000656;002787;17-04-2025;0820627214125000000000;SARANA MAJU BERSAMA;
990;H;;296;-;30 - BC 3.0;00003082062720250417000664;002779;17-04-2025;0820627214125000000000;SARANA MAJU BERSAMA;
991;H;;296;-;30 - BC 3.0;00003082062720250417000667;002782;17-04-2025;0820627214125000000000;SARANA MAJU BERSAMA;
992;H;;296;-;30 - BC 3.0;00003082062720250417000658;002789;17-04-2025;0820627214125000000000;SARANA MAJU BERSAMA;
993;H;;296;-;30 - BC 3.0;00003082062720250417000672;002803;17-04-2025;0820627214125000000000;SARANA MAJU BERSAMA;
994;H;;296;-;30 - BC 3.0;00003071930120250415999797;002756;17-04-2025;0719301491122000000000;PT. AMICO ERA BUMIINDO;PT. MONANG SIANIPAR ABADI
995;H;;296;-;30 - BC 3.0;00003070811020250417000029;002759;17-04-2025;0708110432125000000000;ORI GINALNEST INDONESIA;
996;H;;296;-;30 - BC 3.0;00003053320220250417000123;002769;17-04-2025;0533202974125000000000;PT. MARTAMBA TAMBA REZEKI;
997;H;;296;-;30 - BC 3.0;00003053320220250417000122;002766;17-04-2025;0533202974125000000000;PT. MARTAMBA TAMBA REZEKI;
998;H;;296;-;30 - BC 3.0;00003053202520250417000040;002762;17-04-2025;0532025061124000000000;SENTRA MAJU UTAMA;
999;H;;296;-;30 - BC 3.0;00003053202520250417000038;002753;17-04-2025;0532025061124000000000;SENTRA MAJU UTAMA;
1000;H;;296;-;30 - BC 3.0;00003053202520250417000039;002752;17-04-2025;0532025061124000000000;SENTRA MAJU UTAMA;
1001;H;;296;-;30 - BC 3.0;00003042048820250417000207;002791;17-04-2025;0420488702125000000000;SUMBER LAUT PERCUT;DIRGANTARA SUMATERA EKSPRES
1002;H;;296;-;30 - BC 3.0;00003042048820250417000212;002795;17-04-2025;0420488702125000000000;SUMBER LAUT PERCUT;DIRGANTARA SUMATERA EKSPRES
1003;H;;296;-;30 - BC 3.0;00003042048820250417000213;002806;17-04-2025;0420488702125000000000;SUMBER LAUT PERCUT;DIRGANTARA SUMATERA EKSPRES
1004;H;;296;-;30 - BC 3.0;00003042048820250417000211;002808;17-04-2025;0420488702125000000000;SUMBER LAUT PERCUT;DIRGANTARA SUMATERA EKSPRES
1005;H;;296;-;30 - BC 3.0;00003042048820250417000210;002794;17-04-2025;0420488702125000000000;SUMBER LAUT PERCUT;DIRGANTARA SUMATERA EKSPRES
1006;H;;296;-;30 - BC 3.0;00003000745720250417500072;002809;17-04-2025;0074572938411500000000;PT. HALINDO BERJAYA MANDIRI;DIRGANTARA SUMATERA EKSPRES
1007;H;;296;-;30 - BC 3.0;00003003199720250417001212;002771;17-04-2025;0031997299063000000000;UNILEVER OLEOCHEMICAL INDONESIA;
1008;H;;296;-;30 - BC 3.0;00003003199720250417001218;002767;17-04-2025;0031997299063000000000;UNILEVER OLEOCHEMICAL INDONESIA;
1009;H;;296;-;30 - BC 3.0;00003003199720250417001211;002773;17-04-2025;0031997299063000000000;UNILEVER OLEOCHEMICAL INDONESIA;
1010;H;;296;-;30 - BC 3.0;00003092821220250416000596;002750;17-04-2025;0013451828058000000000;PT. TAMORA STEKINDO;PT. LOGISTIK EKSPRESINDO UTAMA
1011;H;;296;-;30 - BC 3.0;00003092821220250416000595;002747;17-04-2025;0013451828058000000000;PT. TAMORA STEKINDO;PT. LOGISTIK EKSPRESINDO UTAMA
1012;H;;296;-;30 - BC 3.0;01010000258220250417000530;002798;17-04-2025;0011000163092000000000;PT MUSIM MAS;PT BIROTIKA SEMESTA
1013;H;;295;-;30 - BC 3.0;00003053320220250418000124;002811;18-04-2025;0533202974125000000000;PT. MARTAMBA TAMBA REZEKI;
1014;H;;294;-;30 - BC 3.0;00003099246220250419500195;002815;19-04-2025;0992462937105000000000;CV.PUTRA TAMIANG SEAFOOD ABADI;PT. PUTRA INDONESIA SEJAHTERA
1015;H;;294;-;30 - BC 3.0;00003092821220250419000607;002820;19-04-2025;0845961077124000000000;CV. CHEERA KING SEAFOOD;PT. LOGISTIK EKSPRESINDO UTAMA
1016;H;;294;-;30 - BC 3.0;00003092821220250419000606;002819;19-04-2025;0845961077124000000000;CV. CHEERA KING SEAFOOD ;PT. LOGISTIK EKSPRESINDO UTAMA
1017;H;;294;-;30 - BC 3.0;00003092821220250419000609;002822;19-04-2025;0845961077124000000000;CV. CHEERA KING SEAFOOD;PT. LOGISTIK EKSPRESINDO UTAMA
1018;H;;294;-;30 - BC 3.0;00003003711020250419000082;002817;19-04-2025;0037110079125000000000;PT. BERJAYA INTI REJEKI DUNIA;DIRGANTARA SUMATERA EKSPRES
1019;H;;292;-;30 - BC 3.0;00003092821220250421000613;002831;21-04-2025;1271193011650001000000;UD. HALIM JAYA;PT. LOGISTIK EKSPRESINDO UTAMA
1020;H;;292;-;30 - BC 3.0;00003092821220250421000611;002830;21-04-2025;0845961077124000000000;CV. CHEERA KING SEAFOOD;PT. LOGISTIK EKSPRESINDO UTAMA
1021;H;;292;-;30 - BC 3.0;00003092821220250421000612;002841;21-04-2025;0845961077124000000000;CV. CHEERA KING SEAFOOD;PT. LOGISTIK EKSPRESINDO UTAMA
1022;H;;292;-;30 - BC 3.0;00003092821220250421000614;002839;21-04-2025;0845961077124000000000;CV. CHEERA KING SEAFOOD;PT. LOGISTIK EKSPRESINDO UTAMA
1023;H;;292;-;30 - BC 3.0;00003082062720250421000687;002854;21-04-2025;0820627214125000000000;SARANA MAJU BERSAMA;
1024;H;;292;-;30 - BC 3.0;00003082062720250421000683;002826;21-04-2025;0820627214125000000000;SARANA MAJU BERSAMA;
1025;H;;292;-;30 - BC 3.0;00003082062720250421000682;002848;21-04-2025;0820627214125000000000;SARANA MAJU BERSAMA;
1026;H;;292;-;30 - BC 3.0;00003082062720250421000681;002845;21-04-2025;0820627214125000000000;SARANA MAJU BERSAMA;
1027;H;;292;-;30 - BC 3.0;00003082062720250421000676;002843;21-04-2025;0820627214125000000000;SARANA MAJU BERSAMA;
1028;H;;292;-;30 - BC 3.0;00003080457520250421500196;002834;21-04-2025;0804575694124000000000;JASA LAUT;PUTRA INDONESIA SEJAHTERA
1029;H;;292;-;30 - BC 3.0;00003053320220250421000126;002828;21-04-2025;0533202974125000000000;PT. MARTAMBA TAMBA REZEKI;
1030;H;;292;-;30 - BC 3.0;00003053320220250421000127;002837;21-04-2025;0533202974125000000000;PT. MARTAMBA TAMBA REZEKI;
1031;H;;292;-;30 - BC 3.0;00003042048820250421000216;002851;21-04-2025;0420488702125000000000;SUMBER LAUT PERCUT;DIRGANTARA SUMATERA EKSPRES
1032;H;;292;-;30 - BC 3.0;00003042048820250421000214;002849;21-04-2025;0420488702125000000000;SUMBER LAUT PERCUT;DIRGANTARA SUMATERA EKSPRES
1033;H;;292;-;30 - BC 3.0;00003021082620250417500190;002824;21-04-2025;0210826228122000000000;CV. SUMARTA;PT. PUTRA INDONESIA SEJAHTERA
1034;H;;292;-;30 - BC 3.0;01010000258220250421000538;002856;21-04-2025;0013107743062000000000;PT BIROTIKA SEMESTA;PT BIROTIKA SEMESTA
1035;H;;291;-;30 - BC 3.0;00003009705420250422000063;002863;22-04-2025;1271150703730005000000;UD.JUANDA AQUATIC;PT.RAYA ABADI KENCANA
1036;H;;291;-;30 - BC 3.0;00003042235620250422500199;002865;22-04-2025;0422356162121000000000;ALAM BIRU INDONUSA;PUTRA INDONESIA SEJAHTERA
1037;H;;291;-;30 - BC 3.0;00003031479320250421000509;002859;22-04-2025;0314793480125000000000;SAGAMI INDONESIA;
1038;H;;291;-;30 - BC 3.0;00003001718920250422000114;002858;22-04-2025;0017189184125000000000;TOBA SURIMI INDUSTRIES;
1039;H;;291;-;30 - BC 3.0;00003001431020250422001536;002862;22-04-2025;0014310247121000000000;PT. PERMATA HIJAU PALM OLEO;
1040;H;;291;-;30 - BC 3.0;01010000258220250422000539;002868;22-04-2025;0013107743062000000000;PT BIROTIKA SEMESTA;PT BIROTIKA SEMESTA
1041;H;;291;-;30 - BC 3.0;01010000258220250422000543;002869;22-04-2025;0013107743062000000000;PT BIROTIKA SEMESTA;PT BIROTIKA SEMESTA
1042;H;;290;-;30 - BC 3.0;00003099246220250423500200;002881;23-04-2025;0992462937105000000000;CV.PUTRA TAMIANG SEAFOOD ABADI;PUTRA INDONESIA SEJAHTERA
1043;H;;290;-;30 - BC 3.0;00003092821220250423000618;002875;23-04-2025;0845961077124000000000;CV. CHEERA KING SEAFOOD;PT. LOGISTIK EKSPRESINDO UTAMA
1044;H;;290;-;30 - BC 3.0;00003080755920250422000514;002894;23-04-2025;0807559554125000000000;PT. MEGA RATU WALET;DIRGANTARA SUMATERA EKSPRES
1045;H;;290;-;30 - BC 3.0;00003073303820250423000011;002877;23-04-2025;0733038343113000000000;CV PUTRA TELLO MANDIRI;PT.RAYA ABADI KENCANA
1046;H;;290;-;30 - BC 3.0;00003070829720250423500201;002882;23-04-2025;0708297288124000000000;PT. PUTRI MANALU BERSAUDARA;PUTRA INDONESIA SEJAHTERA
1047;H;;290;-;30 - BC 3.0;00003053320220250423000128;002879;23-04-2025;0533202974125000000000;PT. MARTAMBA TAMBA REZEKI;
1048;H;;290;-;30 - BC 3.0;00003042048820250423000221;002890;23-04-2025;0420488702125000000000;SUMBER LAUT PERCUT;DIRGANTARA SUMATERA EKSPRES
1049;H;;290;-;30 - BC 3.0;00003042048820250423000218;002884;23-04-2025;0420488702125000000000;SUMBER LAUT PERCUT;DIRGANTARA SUMATERA EKSPRES
1050;H;;290;-;30 - BC 3.0;00003042048820250423000220;002886;23-04-2025;0420488702125000000000;SUMBER LAUT PERCUT;DIRGANTARA SUMATERA EKSPRES
1051;H;;290;-;30 - BC 3.0;00003031479320250423000512;002873;23-04-2025;0314793480125000000000;SAGAMI INDONESIA;
1052;H;;290;-;30 - BC 3.0;01010000258220250423000544;002889;23-04-2025;0013107743062000000000;PT BIROTIKA SEMESTA;PT BIROTIKA SEMESTA
1053;H;;290;-;30 - BC 3.0;00003001225220250423000053;002870;23-04-2025;0012252029123000000000;MEDAN TROPICAL CANNING&FROZENINDUSTRIES;
1054;H;;289;-;30 - BC 3.0;00003099246220250424500202;002906;24-04-2025;0992462937105000000000;CV.PUTRA TAMIANG SEAFOOD ABADI;PUTRA INDONESIA SEJAHTERA
1055;H;;289;-;30 - BC 3.0;00003084834820250422000695;002901;24-04-2025;0848348967125000000000;PT. ANUGERAH WALET JAYA;
1056;H;;289;-;30 - BC 3.0;00003082062720250424000712;002908;24-04-2025;0820627214125000000000;SARANA MAJU BERSAMA;
1057;H;;289;-;30 - BC 3.0;00003082062720250424000703;002918;24-04-2025;0820627214125000000000;SARANA MAJU BERSAMA;
1058;H;;289;-;30 - BC 3.0;00003082062720250424000708;002923;24-04-2025;0820627214125000000000;SARANA MAJU BERSAMA;
1059;H;;289;-;30 - BC 3.0;00003082062720250424000702;002917;24-04-2025;0820627214125000000000;SARANA MAJU BERSAMA;
1060;H;;289;-;30 - BC 3.0;00003082062720250424000710;002925;24-04-2025;0820627214125000000000;SARANA MAJU BERSAMA;
1061;H;;289;-;30 - BC 3.0;00003082062720250424000706;002921;24-04-2025;0820627214125000000000;SARANA MAJU BERSAMA;
1062;H;;289;-;30 - BC 3.0;00003080755920250422000515;002904;24-04-2025;0807559554125000000000;PT. MEGA RATU WALET;DIRGANTARA SUMATERA EKSPRES
1063;H;;289;-;30 - BC 3.0;00003070811020250424000032;002914;24-04-2025;0708110432125000000000;ORI GINALNEST INDONESIA;
1064;H;;289;-;30 - BC 3.0;00003053202520250424000042;002913;24-04-2025;0532025061124000000000;SENTRA MAJU UTAMA;
1065;H;;289;-;30 - BC 3.0;00003031479320250424000546;002926;24-04-2025;0314793480125000000000;SAGAMI INDONESIA;
1066;H;;289;-;30 - BC 3.0;00003003711020250424000084;002903;24-04-2025;0037110079125000000000;PT. BERJAYA INTI REJEKI DUNIA;DIRGANTARA SUMATERA EKSPRES
1067;H;;289;-;30 - BC 3.0;00003092821220250423000625;002898;24-04-2025;0013451828058000000000;PT. TAMORA STEKINDO;PT. LOGISTIK EKSPRESINDO UTAMA
1068;H;;289;-;30 - BC 3.0;00003092821220250423000623;002896;24-04-2025;0013451828058000000000;PT. TAMORA STEKINDO;PT. LOGISTIK EKSPRESINDO UTAMA
1069;H;;289;-;30 - BC 3.0;00003001100020250424904303;002928;24-04-2025;0011000163092000000000;MUSIM MAS;
1070;H;;289;-;30 - BC 3.0;00003001100020250424904292;002910;24-04-2025;0011000163092000000000;MUSIM MAS;
1071;H;;288;-;30 - BC 3.0;00003099246220250425500209;002946;25-04-2025;0992462937105000000000;CV.PUTRA TAMIANG SEAFOOD ABADI;PUTRA INDONESIA SEJAHTERA
1072;H;;288;-;30 - BC 3.0;00003090293320250425500068;002963;25-04-2025;0902933480112000000000;PT. ANUGERAH ALAM INDUSTRI;DIRGANTARA SUMATERA EKSPRES
1073;H;;288;-;30 - BC 3.0;00003082062720250425000713;002950;25-04-2025;0820627214125000000000;SARANA MAJU BERSAMA;
1074;H;;288;-;30 - BC 3.0;00003082062720250424000698;002930;25-04-2025;0820627214125000000000;SARANA MAJU BERSAMA;
1075;H;;288;-;30 - BC 3.0;00003082062720250425000721;002954;25-04-2025;0820627214125000000000;SARANA MAJU BERSAMA;
1076;H;;288;-;30 - BC 3.0;00003082062720250425000715;002939;25-04-2025;0820627214125000000000;SARANA MAJU BERSAMA;
1077;H;;288;-;30 - BC 3.0;00003082062720250425000720;002953;25-04-2025;0820627214125000000000;SARANA MAJU BERSAMA;
1078;H;;288;-;30 - BC 3.0;00003082062720250425000719;002949;25-04-2025;0820627214125000000000;SARANA MAJU BERSAMA;
1079;H;;288;-;30 - BC 3.0;00003070829720250425500207;002943;25-04-2025;0708297288124000000000;PT. PUTRI MANALU BERSAUDARA;PUTRA INDONESIA SEJAHTERA
1080;H;;288;-;30 - BC 3.0;00003070829720250425500205;002944;25-04-2025;0708297288124000000000;PT. PUTRI MANALU BERSAUDARA;PUTRA INDONESIA SEJAHTERA
1081;H;;288;-;30 - BC 3.0;00003053202520250425000043;002936;25-04-2025;0532025061124000000000;SENTRA MAJU UTAMA;
